image_id,question_id,topic,subtopic,template_id,difficulty_rank,svg_path,latex_source_path,semantic_render_type,asset_role,visual_spec_version,render_status
IMG-5524,EE-110464,Power Electronics,Full-wave rectifier average,PE-04,21,images/IMG-5524.svg,latex_sources/IMG-5524.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5525,EE-110485,Power Electronics,Buck inductor ripple,PE-05,21,images/IMG-5525.svg,latex_sources/IMG-5525.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5526,EE-110501,Power Electronics,Buck converter output,PE-01,22,images/IMG-5526.svg,latex_sources/IMG-5526.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5527,EE-110522,Power Electronics,Boost converter output,PE-02,22,images/IMG-5527.svg,latex_sources/IMG-5527.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5528,EE-110543,Power Electronics,Buck duty cycle,PE-03,22,images/IMG-5528.svg,latex_sources/IMG-5528.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5529,EE-110564,Power Electronics,Full-wave rectifier average,PE-04,22,images/IMG-5529.svg,latex_sources/IMG-5529.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5530,EE-110585,Power Electronics,Buck inductor ripple,PE-05,22,images/IMG-5530.svg,latex_sources/IMG-5530.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5531,EE-110601,Power Electronics,Buck converter output,PE-01,22,images/IMG-5531.svg,latex_sources/IMG-5531.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5532,EE-110622,Power Electronics,Boost converter output,PE-02,22,images/IMG-5532.svg,latex_sources/IMG-5532.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5533,EE-110643,Power Electronics,Buck duty cycle,PE-03,22,images/IMG-5533.svg,latex_sources/IMG-5533.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5534,EE-110664,Power Electronics,Full-wave rectifier average,PE-04,22,images/IMG-5534.svg,latex_sources/IMG-5534.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5535,EE-110685,Power Electronics,Buck inductor ripple,PE-05,22,images/IMG-5535.svg,latex_sources/IMG-5535.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5536,EE-110701,Power Electronics,Buck converter output,PE-01,22,images/IMG-5536.svg,latex_sources/IMG-5536.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5537,EE-110722,Power Electronics,Boost converter output,PE-02,22,images/IMG-5537.svg,latex_sources/IMG-5537.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5538,EE-110743,Power Electronics,Buck duty cycle,PE-03,22,images/IMG-5538.svg,latex_sources/IMG-5538.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5539,EE-110764,Power Electronics,Full-wave rectifier average,PE-04,22,images/IMG-5539.svg,latex_sources/IMG-5539.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5540,EE-110785,Power Electronics,Buck inductor ripple,PE-05,22,images/IMG-5540.svg,latex_sources/IMG-5540.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5541,EE-110801,Power Electronics,Buck converter output,PE-01,22,images/IMG-5541.svg,latex_sources/IMG-5541.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5542,EE-110822,Power Electronics,Boost converter output,PE-02,22,images/IMG-5542.svg,latex_sources/IMG-5542.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5543,EE-110843,Power Electronics,Buck duty cycle,PE-03,22,images/IMG-5543.svg,latex_sources/IMG-5543.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5544,EE-110864,Power Electronics,Full-wave rectifier average,PE-04,22,images/IMG-5544.svg,latex_sources/IMG-5544.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5545,EE-110885,Power Electronics,Buck inductor ripple,PE-05,22,images/IMG-5545.svg,latex_sources/IMG-5545.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5546,EE-110901,Power Electronics,Buck converter output,PE-01,22,images/IMG-5546.svg,latex_sources/IMG-5546.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5547,EE-110922,Power Electronics,Boost converter output,PE-02,22,images/IMG-5547.svg,latex_sources/IMG-5547.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5548,EE-110943,Power Electronics,Buck duty cycle,PE-03,22,images/IMG-5548.svg,latex_sources/IMG-5548.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5549,EE-110964,Power Electronics,Full-wave rectifier average,PE-04,22,images/IMG-5549.svg,latex_sources/IMG-5549.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5550,EE-110985,Power Electronics,Buck inductor ripple,PE-05,22,images/IMG-5550.svg,latex_sources/IMG-5550.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5551,EE-111001,Power Electronics,Buck converter output,PE-01,23,images/IMG-5551.svg,latex_sources/IMG-5551.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5552,EE-111022,Power Electronics,Boost converter output,PE-02,23,images/IMG-5552.svg,latex_sources/IMG-5552.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5553,EE-111043,Power Electronics,Buck duty cycle,PE-03,23,images/IMG-5553.svg,latex_sources/IMG-5553.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5554,EE-111064,Power Electronics,Full-wave rectifier average,PE-04,23,images/IMG-5554.svg,latex_sources/IMG-5554.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5555,EE-111085,Power Electronics,Buck inductor ripple,PE-05,23,images/IMG-5555.svg,latex_sources/IMG-5555.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5556,EE-111101,Power Electronics,Buck converter output,PE-01,23,images/IMG-5556.svg,latex_sources/IMG-5556.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5557,EE-111122,Power Electronics,Boost converter output,PE-02,23,images/IMG-5557.svg,latex_sources/IMG-5557.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5558,EE-111143,Power Electronics,Buck duty cycle,PE-03,23,images/IMG-5558.svg,latex_sources/IMG-5558.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5559,EE-111164,Power Electronics,Full-wave rectifier average,PE-04,23,images/IMG-5559.svg,latex_sources/IMG-5559.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5560,EE-111185,Power Electronics,Buck inductor ripple,PE-05,23,images/IMG-5560.svg,latex_sources/IMG-5560.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5561,EE-111201,Power Electronics,Buck converter output,PE-01,23,images/IMG-5561.svg,latex_sources/IMG-5561.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5562,EE-111222,Power Electronics,Boost converter output,PE-02,23,images/IMG-5562.svg,latex_sources/IMG-5562.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5563,EE-111243,Power Electronics,Buck duty cycle,PE-03,23,images/IMG-5563.svg,latex_sources/IMG-5563.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5564,EE-111264,Power Electronics,Full-wave rectifier average,PE-04,23,images/IMG-5564.svg,latex_sources/IMG-5564.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5565,EE-111285,Power Electronics,Buck inductor ripple,PE-05,23,images/IMG-5565.svg,latex_sources/IMG-5565.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5566,EE-111301,Power Electronics,Buck converter output,PE-01,23,images/IMG-5566.svg,latex_sources/IMG-5566.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5567,EE-111322,Power Electronics,Boost converter output,PE-02,23,images/IMG-5567.svg,latex_sources/IMG-5567.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5568,EE-111343,Power Electronics,Buck duty cycle,PE-03,23,images/IMG-5568.svg,latex_sources/IMG-5568.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5569,EE-111364,Power Electronics,Full-wave rectifier average,PE-04,23,images/IMG-5569.svg,latex_sources/IMG-5569.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5570,EE-111385,Power Electronics,Buck inductor ripple,PE-05,23,images/IMG-5570.svg,latex_sources/IMG-5570.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5571,EE-111401,Power Electronics,Buck converter output,PE-01,23,images/IMG-5571.svg,latex_sources/IMG-5571.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5572,EE-111422,Power Electronics,Boost converter output,PE-02,23,images/IMG-5572.svg,latex_sources/IMG-5572.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5573,EE-111443,Power Electronics,Buck duty cycle,PE-03,23,images/IMG-5573.svg,latex_sources/IMG-5573.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5574,EE-111464,Power Electronics,Full-wave rectifier average,PE-04,23,images/IMG-5574.svg,latex_sources/IMG-5574.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5575,EE-111485,Power Electronics,Buck inductor ripple,PE-05,23,images/IMG-5575.svg,latex_sources/IMG-5575.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5576,EE-111501,Power Electronics,Buck converter output,PE-01,24,images/IMG-5576.svg,latex_sources/IMG-5576.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5577,EE-111522,Power Electronics,Boost converter output,PE-02,24,images/IMG-5577.svg,latex_sources/IMG-5577.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5578,EE-111543,Power Electronics,Buck duty cycle,PE-03,24,images/IMG-5578.svg,latex_sources/IMG-5578.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5579,EE-111564,Power Electronics,Full-wave rectifier average,PE-04,24,images/IMG-5579.svg,latex_sources/IMG-5579.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5580,EE-111585,Power Electronics,Buck inductor ripple,PE-05,24,images/IMG-5580.svg,latex_sources/IMG-5580.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5581,EE-111601,Power Electronics,Buck converter output,PE-01,24,images/IMG-5581.svg,latex_sources/IMG-5581.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5582,EE-111622,Power Electronics,Boost converter output,PE-02,24,images/IMG-5582.svg,latex_sources/IMG-5582.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5583,EE-111643,Power Electronics,Buck duty cycle,PE-03,24,images/IMG-5583.svg,latex_sources/IMG-5583.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5584,EE-111664,Power Electronics,Full-wave rectifier average,PE-04,24,images/IMG-5584.svg,latex_sources/IMG-5584.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5585,EE-111685,Power Electronics,Buck inductor ripple,PE-05,24,images/IMG-5585.svg,latex_sources/IMG-5585.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5586,EE-111701,Power Electronics,Buck converter output,PE-01,24,images/IMG-5586.svg,latex_sources/IMG-5586.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5587,EE-111722,Power Electronics,Boost converter output,PE-02,24,images/IMG-5587.svg,latex_sources/IMG-5587.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5588,EE-111743,Power Electronics,Buck duty cycle,PE-03,24,images/IMG-5588.svg,latex_sources/IMG-5588.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5589,EE-111764,Power Electronics,Full-wave rectifier average,PE-04,24,images/IMG-5589.svg,latex_sources/IMG-5589.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5590,EE-111785,Power Electronics,Buck inductor ripple,PE-05,24,images/IMG-5590.svg,latex_sources/IMG-5590.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5591,EE-111801,Power Electronics,Buck converter output,PE-01,24,images/IMG-5591.svg,latex_sources/IMG-5591.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5592,EE-111822,Power Electronics,Boost converter output,PE-02,24,images/IMG-5592.svg,latex_sources/IMG-5592.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5593,EE-111843,Power Electronics,Buck duty cycle,PE-03,24,images/IMG-5593.svg,latex_sources/IMG-5593.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5594,EE-111864,Power Electronics,Full-wave rectifier average,PE-04,24,images/IMG-5594.svg,latex_sources/IMG-5594.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5595,EE-111885,Power Electronics,Buck inductor ripple,PE-05,24,images/IMG-5595.svg,latex_sources/IMG-5595.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5596,EE-111901,Power Electronics,Buck converter output,PE-01,24,images/IMG-5596.svg,latex_sources/IMG-5596.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5597,EE-111922,Power Electronics,Boost converter output,PE-02,24,images/IMG-5597.svg,latex_sources/IMG-5597.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5598,EE-111943,Power Electronics,Buck duty cycle,PE-03,24,images/IMG-5598.svg,latex_sources/IMG-5598.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5599,EE-111964,Power Electronics,Full-wave rectifier average,PE-04,24,images/IMG-5599.svg,latex_sources/IMG-5599.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5600,EE-111985,Power Electronics,Buck inductor ripple,PE-05,24,images/IMG-5600.svg,latex_sources/IMG-5600.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5601,EE-112001,Power Electronics,Buck converter output,PE-01,25,images/IMG-5601.svg,latex_sources/IMG-5601.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5602,EE-112022,Power Electronics,Boost converter output,PE-02,25,images/IMG-5602.svg,latex_sources/IMG-5602.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5603,EE-112043,Power Electronics,Buck duty cycle,PE-03,25,images/IMG-5603.svg,latex_sources/IMG-5603.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5604,EE-112064,Power Electronics,Full-wave rectifier average,PE-04,25,images/IMG-5604.svg,latex_sources/IMG-5604.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5605,EE-112085,Power Electronics,Buck inductor ripple,PE-05,25,images/IMG-5605.svg,latex_sources/IMG-5605.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5606,EE-112101,Power Electronics,Buck converter output,PE-01,25,images/IMG-5606.svg,latex_sources/IMG-5606.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5607,EE-112122,Power Electronics,Boost converter output,PE-02,25,images/IMG-5607.svg,latex_sources/IMG-5607.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5608,EE-112143,Power Electronics,Buck duty cycle,PE-03,25,images/IMG-5608.svg,latex_sources/IMG-5608.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5609,EE-112164,Power Electronics,Full-wave rectifier average,PE-04,25,images/IMG-5609.svg,latex_sources/IMG-5609.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5610,EE-112185,Power Electronics,Buck inductor ripple,PE-05,25,images/IMG-5610.svg,latex_sources/IMG-5610.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5611,EE-112201,Power Electronics,Buck converter output,PE-01,25,images/IMG-5611.svg,latex_sources/IMG-5611.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5612,EE-112222,Power Electronics,Boost converter output,PE-02,25,images/IMG-5612.svg,latex_sources/IMG-5612.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5613,EE-112243,Power Electronics,Buck duty cycle,PE-03,25,images/IMG-5613.svg,latex_sources/IMG-5613.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5614,EE-112264,Power Electronics,Full-wave rectifier average,PE-04,25,images/IMG-5614.svg,latex_sources/IMG-5614.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5615,EE-112285,Power Electronics,Buck inductor ripple,PE-05,25,images/IMG-5615.svg,latex_sources/IMG-5615.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5616,EE-112301,Power Electronics,Buck converter output,PE-01,25,images/IMG-5616.svg,latex_sources/IMG-5616.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5617,EE-112322,Power Electronics,Boost converter output,PE-02,25,images/IMG-5617.svg,latex_sources/IMG-5617.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5618,EE-112343,Power Electronics,Buck duty cycle,PE-03,25,images/IMG-5618.svg,latex_sources/IMG-5618.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5619,EE-112364,Power Electronics,Full-wave rectifier average,PE-04,25,images/IMG-5619.svg,latex_sources/IMG-5619.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5620,EE-112385,Power Electronics,Buck inductor ripple,PE-05,25,images/IMG-5620.svg,latex_sources/IMG-5620.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5621,EE-112401,Power Electronics,Buck converter output,PE-01,25,images/IMG-5621.svg,latex_sources/IMG-5621.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5622,EE-112422,Power Electronics,Boost converter output,PE-02,25,images/IMG-5622.svg,latex_sources/IMG-5622.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5623,EE-112443,Power Electronics,Buck duty cycle,PE-03,25,images/IMG-5623.svg,latex_sources/IMG-5623.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5624,EE-112464,Power Electronics,Full-wave rectifier average,PE-04,25,images/IMG-5624.svg,latex_sources/IMG-5624.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5625,EE-112485,Power Electronics,Buck inductor ripple,PE-05,25,images/IMG-5625.svg,latex_sources/IMG-5625.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5626,EE-112501,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,1,images/IMG-5626.svg,latex_sources/IMG-5626.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5627,EE-112522,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,1,images/IMG-5627.svg,latex_sources/IMG-5627.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5628,EE-112543,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,1,images/IMG-5628.svg,latex_sources/IMG-5628.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5629,EE-112564,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,1,images/IMG-5629.svg,latex_sources/IMG-5629.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5630,EE-112585,Analog Electronics and Op-Amps,Slew rate,AE-05,1,images/IMG-5630.svg,latex_sources/IMG-5630.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5631,EE-112601,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,1,images/IMG-5631.svg,latex_sources/IMG-5631.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5632,EE-112622,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,1,images/IMG-5632.svg,latex_sources/IMG-5632.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5633,EE-112643,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,1,images/IMG-5633.svg,latex_sources/IMG-5633.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5634,EE-112664,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,1,images/IMG-5634.svg,latex_sources/IMG-5634.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5635,EE-112685,Analog Electronics and Op-Amps,Slew rate,AE-05,1,images/IMG-5635.svg,latex_sources/IMG-5635.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5636,EE-112701,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,1,images/IMG-5636.svg,latex_sources/IMG-5636.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5637,EE-112722,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,1,images/IMG-5637.svg,latex_sources/IMG-5637.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5638,EE-112743,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,1,images/IMG-5638.svg,latex_sources/IMG-5638.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5639,EE-112764,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,1,images/IMG-5639.svg,latex_sources/IMG-5639.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5640,EE-112785,Analog Electronics and Op-Amps,Slew rate,AE-05,1,images/IMG-5640.svg,latex_sources/IMG-5640.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5641,EE-112801,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,1,images/IMG-5641.svg,latex_sources/IMG-5641.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5642,EE-112822,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,1,images/IMG-5642.svg,latex_sources/IMG-5642.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5643,EE-112843,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,1,images/IMG-5643.svg,latex_sources/IMG-5643.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5644,EE-112864,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,1,images/IMG-5644.svg,latex_sources/IMG-5644.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5645,EE-112885,Analog Electronics and Op-Amps,Slew rate,AE-05,1,images/IMG-5645.svg,latex_sources/IMG-5645.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5646,EE-112901,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,1,images/IMG-5646.svg,latex_sources/IMG-5646.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5647,EE-112922,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,1,images/IMG-5647.svg,latex_sources/IMG-5647.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5648,EE-112943,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,1,images/IMG-5648.svg,latex_sources/IMG-5648.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5649,EE-112964,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,1,images/IMG-5649.svg,latex_sources/IMG-5649.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5650,EE-112985,Analog Electronics and Op-Amps,Slew rate,AE-05,1,images/IMG-5650.svg,latex_sources/IMG-5650.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5651,EE-113001,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,2,images/IMG-5651.svg,latex_sources/IMG-5651.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5652,EE-113022,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,2,images/IMG-5652.svg,latex_sources/IMG-5652.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5653,EE-113043,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,2,images/IMG-5653.svg,latex_sources/IMG-5653.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5654,EE-113064,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,2,images/IMG-5654.svg,latex_sources/IMG-5654.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5655,EE-113085,Analog Electronics and Op-Amps,Slew rate,AE-05,2,images/IMG-5655.svg,latex_sources/IMG-5655.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5656,EE-113101,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,2,images/IMG-5656.svg,latex_sources/IMG-5656.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5657,EE-113122,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,2,images/IMG-5657.svg,latex_sources/IMG-5657.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5658,EE-113143,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,2,images/IMG-5658.svg,latex_sources/IMG-5658.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5659,EE-113164,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,2,images/IMG-5659.svg,latex_sources/IMG-5659.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5660,EE-113185,Analog Electronics and Op-Amps,Slew rate,AE-05,2,images/IMG-5660.svg,latex_sources/IMG-5660.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5661,EE-113201,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,2,images/IMG-5661.svg,latex_sources/IMG-5661.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5662,EE-113222,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,2,images/IMG-5662.svg,latex_sources/IMG-5662.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5663,EE-113243,Analog Electronics and Op-Amps,RC cutoff frequency,AE-03,2,images/IMG-5663.svg,latex_sources/IMG-5663.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5664,EE-113264,Analog Electronics and Op-Amps,Op-amp feedback pole estimate,AE-04,2,images/IMG-5664.svg,latex_sources/IMG-5664.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5665,EE-113285,Analog Electronics and Op-Amps,Slew rate,AE-05,2,images/IMG-5665.svg,latex_sources/IMG-5665.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-5666,EE-113301,Analog Electronics and Op-Amps,Inverting op-amp gain,AE-01,2,images/IMG-5666.svg,latex_sources/IMG-5666.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-5667,EE-113322,Analog Electronics and Op-Amps,Non-inverting op-amp gain,AE-02,2,images/IMG-5667.svg,latex_sources/IMG-5667.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
